politician_name,revision_id,quality_prediction,pageid
Mónica Palencia,1246133526.0,Start,76924429.0
Nabil Dibis,1169476396.0,Stub,74188773.0
Omar Marwan,1232585318.0,Start,74117864.0
Paola Vintimilla,1215715521.0,Start,75997884.0
Qatawi family,1231696068.0,C,75501308.0
Rafik Habib,1112390859.0,Start,37868230.0
Saeed bin Maktoum bin Hasher Al Maktoum,1235793193.0,GA,11567541.0
Sameh Seif El-Yazal,1179919329.0,Start,74188900.0
Soares family,1249966412.0,C,75509224.0
Soha Gendi,1221811571.0,Stub,74188067.0
Talaat Sadat,1203826601.0,Start,7718919.0
Youssef Zulficar Pasha,1241283836.0,C,26252692.0
Abdirahman Eid Daahir,1233387219.0,Start,71861218.0
Abdulaziz Nasser Al Shamsi,1249127813.0,Start,11577547.0
Abdulkadir Kebire,1239319423.0,C,38597984.0
Abraha Kassa,1234388675.0,Stub,4635397.0
Abraham Kidane,1145201600.0,Stub,6939294.0
Abraham Tekeste,1224366851.0,Start,76647843.0
Agegnehu Teshager,1242182622.0,Start,71974699.0
Ahmad Al Tayer,1177332322.0,Stub,2123001.0
Ahmed Mohammed Nasser,1250125770.0,Start,71647393.0
Ali Radai,1135756082.0,Stub,71969385.0
Almayahu Haile,1162392075.0,Start,28644088.0
Ambaye Wolde Mariam,1210750106.0,C,51590351.0
Andi Meister,1219566686.0,Stub,67216844.0
Andrei Prii,1241968483.0,Stub,72601140.0
Ants Tamme,1241849026.0,Stub,68333057.0
Atnafu Abate,1214761583.0,C,17868434.0
August Janson,1242168347.0,Stub,66896495.0
Berhane Habtemariam,1222041277.0,Stub,9134199.0
Carl Robert Jakobson,1239944302.0,Start,2457429.0
Elmar Järvesoo,1241971618.0,Start,68194841.0
Felipe Hinestrosa Ikaka,1243089428.0,Stub,77194577.0
Friedrich Niggol,1098878036.0,Start,67069639.0
Georg Trašanov,1248969934.0,Stub,2419650.0
Girma Asmerom,1245112869.0,Start,36701866.0
Habtezion Hadgu,1250526937.0,Start,73300449.0
Hamed bin Zayed Al Nahyan,1244999389.0,C,32348440.0
Hamid Ferej,1191770131.0,Stub,71950946.0
Harald Laksberg,1241969141.0,Stub,66896425.0
Heino Sisask,1241969242.0,Stub,70387092.0
Ibrahim Harun,1131754356.0,Stub,47214835.0
Ibrahim Omer,1225914040.0,C,64342819.0
Jüri Liim,1242177191.0,Stub,67766728.0
Khaled bin Mohamed Al Nahyan,1249535350.0,C,63798215.0
Kirill Teiter,1199847042.0,Stub,67042787.0
Lehte Hainsalu,1241897171.0,Start,66357891.0
Manuel Osa Nsue Nsua,1250303016.0,C,77653363.0
Mohamed Abdulghani,1131726162.0,Stub,41357201.0
Mohamed bin Zayed Al Nahyan,1250270732.0,B,2121945.0
Mohammed Hussein Al Shaali,1224261260.0,Stub,11559743.0
Mohammed Saeed Nawed,1238224339.0,Stub,39720301.0
Mohammed bin Khalifa bin Zayed Al Nahyan,1177986904.0,Stub,25841156.0
Mohammed bin Saud Al Qasimi,1222566472.0,Start,64077889.0
Romodan Mohammed Nur,1238345049.0,Start,70576186.0
Saeed bin Zayed Al Nahyan,1177986909.0,Start,25805656.0
Saqr bin Zayed Al Nahyan,1199874821.0,Stub,30942528.0
Shakhbut bin Sultan Al Nahyan,1244331023.0,Start,1724427.0
Tedla Bairu,1192857899.0,Stub,918162.0
Theodor Rõuk,1242178040.0,Stub,66910486.0
Toomas Sildmäe,1183340383.0,Start,68277960.0
Vice President of the United Arab Emirates,1248662237.0,Start,23553340.0
Adem Ibrahim,1015964623.0,Stub,46659298.0
Adem Mohammed,1225860802.0,Stub,76684430.0
Alimirah Hanfare,1250176148.0,GA,31649248.0
Andargachew Tsege,1192804898.0,C,45213295.0
Anders Chydenius,1237345246.0,C,658274.0
Arthur Brofeldt,1172784623.0,Stub,20342397.0
Asrat Desta,1193968561.0,Start,28836054.0
Belete Molla,1199380443.0,Start,75754338.0
Binalf Andualem,1240260904.0,Stub,76324392.0
Carl Axel Gottlund,1241745255.0,C,36269519.0
Darge Sahle Selassie,1242232622.0,C,4470769.0
Demelash Gebremichael,1219872816.0,Start,69156026.0
Ergoge Tesfaye,1237243972.0,Start,66239490.0
Erik Berg (politician),1175482820.0,Stub,20342537.0
Erik Fleming (councilor),1171255115.0,Stub,3510774.0
Fitsum Assefa,1240230949.0,Stub,66359827.0
Frehiwot Tamiru,1246156753.0,Start,75793863.0
Getachew Assefa,1238974408.0,Start,75746645.0
Getahun Mekuria,1209709210.0,Start,75806251.0
Habtamu Ayalew Teshome,1246420960.0,GA,73447791.0
Habtamu Tegegne,1209709278.0,Stub,75807871.0
Jakob Gadolin,1194343032.0,Start,16372180.0
Jawar Mohammed,1234533731.0,C,58578791.0
Juneidi Basha,1234533615.0,Start,48750979.0
Kemal Hashi Mohamoud,1197960601.0,Start,75869067.0
Kitaw Ejigu,1246978732.0,C,67210080.0
Klaus Fleming,1242155197.0,Start,2680252.0
Lake Ayalew,1219878989.0,Stub,76353719.0
Lars Gabriel von Haartman,1227056319.0,Start,20343117.0
Lencho Letta,1234533713.0,Start,37583394.0
Mawlid Hayir,1079991048.0,Stub,52258407.0
Mekdes Daba,1212557754.0,Stub,76039376.0
Melatework Hailu,1206836042.0,Stub,75694279.0
Mikhail Fyodorovich Ganskau,1159662514.0,Stub,20342989.0
Mogus Wolde Mikael,1193968324.0,Start,28836297.0
Mulu Solomon,1188668236.0,Stub,43150425.0
Saharla Abdulahi Bahdon,1204248404.0,Stub,75869721.0
Selim Ekbom,1238920235.0,Stub,20342754.0
Simon Ekpa,1249750092.0,GA,72815466.0
Sophia Yilma,1240741842.0,C,41122567.0
Su'ad Ahmed Farah,1145175185.0,Stub,58260636.0
Tadesse Birru,1247092369.0,C,41451842.0
Taye Atskeselassie,1250104755.0,Stub,78075696.0
Tekle Wolde Hawaryat,1243325381.0,Start,7786796.0
Teklewold Atnafu,1244410095.0,Start,67464872.0
Temesgen Tiruneh,1236566558.0,Start,68462924.0
Timo Furuholm,1244928673.0,C,24615630.0
Tsegaye Mamo,1207573326.0,Stub,71455631.0
Yilkal Kefale,1238897608.0,,74551203.0
Albert Bourderon,1242210573.0,C,40587789.0
Aleksander Strandman,1175875161.0,Stub,20347512.0
Aleksander von Kothen,1221166897.0,Stub,20345360.0
Anders Wirenius,1208137842.0,Stub,20347668.0
Antti Kuosmanen,1245068759.0,Stub,6571380.0
Bruno Clavet,1244708767.0,Stub,77262447.0
Bureau de La Rivière,1186806947.0,Start,33867261.0
Carl Fabian Langenskiöld,1246601762.0,Stub,20345471.0
Charles Cassal,1242211126.0,Stub,50750557.0
Christoffer Taxell,1223403006.0,Start,70797781.0
Denis Clavel,1242211544.0,Start,76465133.0
Eddy Casterman,1242211173.0,Start,77260842.0
Elisabeth Rehn,1223402708.0,C,1789613.0
Fritz Arthur Jusélius,1176811934.0,Stub,34034156.0
Georg Magnus Sprengtporten,1249237629.0,GA,201678.0
Georges Berthoin,1242210523.0,Stub,70473307.0
Heikki Heikinpoika Vaanila,1229154312.0,Stub,7063289.0
Henri Philippe de Chauvelin,1242211499.0,Stub,33071575.0
Ignace Caseneuve,1242211094.0,Start,50286583.0
Ilkka Hakalehto,1106130121.0,Stub,34380970.0
Jaakko Numminen,1223402940.0,Stub,71817608.0
Jaana Vasama,1242177029.0,Stub,67109396.0
Jacob Magnus Sprengtporten,1235736355.0,C,201677.0
Jacques la Caze,1156612646.0,Stub,63637983.0
Jean-François Bazin,1249283885.0,Start,63700121.0
Jean Auguste de Chastenet de Puységur,1242211402.0,Stub,14314929.0
Jean Capelle (politician),1242211055.0,Stub,48710320.0
Jean Charbonnel,1242211337.0,Stub,54033731.0
Jean Cotereau,1204915513.0,Start,60635940.0
Johan Mauritz Nordenstam,1177200759.0,C,74898341.0
Karl August Ramsay,1230788776.0,Stub,20345752.0
Keijo Liinamaa,1224595301.0,Start,1043000.0
Kirsi Piha,1011166320.0,Stub,60468621.0
Konni Zilliacus (senior),1244155264.0,Start,22052154.0
Matti Saarinen,1169424743.0,Stub,68236834.0
Maurice Colrat,1143025717.0,Stub,56054313.0
Max Jakobson,1164505452.0,Start,2226356.0
Miranda Vuolasranta,1147171503.0,Start,67307273.0
Nils Mustelin,1234849765.0,Start,4625429.0
Nils Westermarck,1222041570.0,Start,58351048.0
Olavi Mäenpää,1238920237.0,Start,2415203.0
Paul Cotte,1185924083.0,Stub,43724820.0
Paul Kraatz,1244843931.0,Stub,20345455.0
Pierre-Jean-Baptiste Chaussard,1226291178.0,Start,21454683.0
Pierre Baudis,1242210360.0,Start,76592654.0
Reino Ragnar Lehto,1246163886.0,Stub,16900186.0
Shawn Huff,1248783720.0,C,40448829.0
Soheib Bencheikh,1247574563.0,Start,1162066.0
Toivo Topias Pohjala,1166608674.0,Stub,41541349.0
Étienne-Laurent-Pierre Burnel,1242210968.0,Start,39460195.0
Agénor de Gasparin,1219133343.0,C,35199360.0
Alain Griset,1177914220.0,Start,66110297.0
Antoine-Adrien Lamourette,1245710505.0,Start,35628835.0
Brigitte Girardin,1208933505.0,Start,55933814.0
Charles Ganilh,1067808226.0,Start,1253808.0
Charles Le Bègue de Germiny,1226239671.0,C,41664987.0
Charles Luca,1056918597.0,Stub,33627229.0
Chrétien François de Lamoignon de Basville,1243543068.0,Stub,77770614.0
Georges Humann,1082744637.0,GA,42300706.0
Guillaume-Xavier Labbey de Pompières,1123950119.0,GA,42658335.0
Guillaume IV de Melun,1067877319.0,Stub,33871891.0
Guillaume du Tillot,1228954562.0,C,18317712.0
Guy Hascoët,1211160728.0,Stub,25159673.0
Henri Martin (winemaker),1237299772.0,Start,20943404.0
Hippolyte Laroche,1239515352.0,Start,41981348.0
Hyacinthe Gaëtan de Lannion,1164055828.0,Stub,22996883.0
Jacques-Antoine Manuel,1214329727.0,Start,3066414.0
Jacques Antoine Creuzé-Latouche,1208378471.0,C,42955580.0
Jacques Fournier (government official),1118405005.0,Start,68486372.0
Jacques Marquet de Montbreton de Norvins,1226330852.0,Start,22773769.0
Jean-Henry-Louis Greffulhe,1171320970.0,Stub,50104853.0
Jean Frydman,1244924499.0,Start,28622807.0
Jean Le Mercier,1242753649.0,Start,33862386.0
Jean Louvet (politician),1242210736.0,Stub,76769597.0
Jean Mattéoli,1232840219.0,Start,16010590.0
Joachim Labrouche,1153276048.0,Stub,23400031.0
Joseph-Ignace Guillotin,1236960439.0,C,290532.0
Joseph Guinard,1226313448.0,Stub,32249947.0
Joseph Matthias Gérard de Rayneval,1223968504.0,Start,19967345.0
Jules-François-Paul Fauris de Saint-Vincens,1190836759.0,Start,41502418.0
Julien Leonardelli,1244346386.0,Stub,77140837.0
Louis Grégoire Deschamps Destournelles,1146428534.0,C,42664083.0
Louis Lareng,1172945590.0,Stub,62291766.0
Madeleine de Grandmaison,1245655403.0,Stub,23125171.0
Martial Borye Desrenaudes,1067855906.0,Stub,7282229.0
Maurice d'Hartoy,995050241.0,Stub,17822442.0
Michel Craplet,1087935075.0,Stub,10306157.0
Nicolas du Bosc,1067934529.0,Start,33867953.0
Odette Grzegrzulka,1104771590.0,Start,62496744.0
Paul Hay du Chastelet,1234583273.0,Stub,22846587.0
Philippe Hurault de Cheverny,1243544132.0,Stub,19159306.0
Philippe Massoni,1234574618.0,Stub,592146.0
Roland Giberti,955452341.0,Stub,32634620.0
Sandra Delannoy,1235911333.0,Stub,77264957.0
Théodore Ducos,1150936922.0,Start,41625355.0
Victor Denain,1200165043.0,Start,36402853.0
Xavier de Fürst,1248011706.0,Stub,5795028.0
Yves de Daruvar,1113513795.0,Stub,57566798.0
Édouard Dunglas,1235409307.0,C,21482270.0
Étienne de La Grange,1067940807.0,Stub,33856644.0
Albert Ollivier,1242209715.0,Stub,50447778.0
Alex Moscovitch,1189789885.0,Start,48900120.0
Alexandre Parodi,1240170365.0,GA,18440884.0
Anguilè Ré-Dowé,1242381206.0,Start,77480946.0
Antoine Portail,1034304794.0,Start,22813183.0
Antoine Richard du Cantal,1223238225.0,C,42226913.0
Bernard Morel (economist),1133063202.0,Start,69382242.0
Bernard Mourad,1234045540.0,Start,77209970.0
Charlemagne de Maupas,1058537657.0,C,41599740.0
Charles de Varigny,1242210186.0,C,26650098.0
Claude Taleb,1190063231.0,Stub,25159785.0
Dominique Meyer,1228711565.0,Start,56170501.0
Ernest Pinard,1097917556.0,C,41629322.0
François-Alexandre Tardiveau,1186831209.0,Stub,36173481.0
François-Xavier de Peretti,1227759150.0,Stub,25336650.0
François Auguste de Thou,1138918376.0,Stub,20743988.0
Gabriel Puaux,1242249386.0,Stub,59812800.0
Gaston Vidal,1242210222.0,Stub,47420073.0
Gilles Pennelle,1244346827.0,Start,61058502.0
Guillaume-Isidore Baron de Montbel,1011997346.0,C,42497598.0
Gérard Montassier,1224351881.0,Start,67518648.0
Henri Peyroux de la Coudrenière,1227330329.0,Start,6786719.0
Hélène Pelosse,1244217829.0,Start,23443162.0
Ilham Moussaïd,1179014867.0,Stub,26162474.0
Jean-Marie Rausch,1240169046.0,Stub,68137055.0
Jean-Paul-Alban Villeneuve-Barcement,1242210246.0,Stub,13054782.0
"Jean-Pierre Casimir de Marcassus, Baron de Puymaurin",1237402258.0,Stub,38859751.0
Jean Tavernier,1238919580.0,Stub,66012879.0
Jeanne Mélin,1212292139.0,C,45279197.0
Joseph François Augustin Monneron,1233379299.0,Stub,20291975.0
Joseph Ostermann,1242209654.0,Stub,75126813.0
Joseph Périer,1182278156.0,GA,55078570.0
Joseph Romain-Desfossés,1144306675.0,Start,41994337.0
Louis Pailhas,1153278086.0,Start,35869199.0
"Louis Phélypeaux, Marquis of La Vrillière",1242496790.0,Start,5464847.0
"Louis Phélypeaux, Seigneur of La Vrillière",1217063771.0,Stub,6773561.0
"Louis Phélypeaux, comte de Saint-Florentin",1174304784.0,Start,5462788.0
Marc Perrin de Brichambaut,1243149451.0,Start,8885695.0
Marcel Petiot,1238343251.0,C,247290.0
Marie Roch Louis Reybaud,1242211689.0,Start,212393.0
Marthe Richard,1246003128.0,GA,10820992.0
Mathurin Anghiley,1177650175.0,Stub,31865395.0
Michel Pouzol,1050936152.0,Stub,54377444.0
Paul Mentré,1195582162.0,Start,68888941.0
Philippe Paolantoni,1204714650.0,Stub,21031373.0
Pierre Ferri-Pisani,1214518208.0,C,70349592.0
René Ribière,1226476376.0,Stub,62103567.0
Rodolphe Prager,1083697354.0,Start,19370336.0
Victor Perret,1014506148.0,C,39777660.0
Érik Orsenna,1242209759.0,Start,4679271.0
Abdoulie Bojang,1233734473.0,Stub,53425916.0
Ajaaratou Satang Jow,1175733791.0,Stub,71200387.0
Alieu Badara Njie,1249462265.0,Start,45471358.0
Alieu Badara Saja Taal,1247050844.0,Stub,42499736.0
Amadou Scattred Janneh,1214288012.0,C,36517096.0
Amie Bojang-Sissoho,1237362851.0,Start,67385608.0
Bruno Baum,1245092447.0,Start,64690108.0
Buba Samura,1244830184.0,Stub,70416811.0
Carl Heinrich Wilhelm Hagen,1226188291.0,Stub,30779489.0
Christian August von Eyben,1150862730.0,Start,50996259.0
Christian Wilhelm Karl Ewald,1226174343.0,Stub,36151221.0
Dawda Jawara,1248194414.0,C,475680.0
Dieter Engels,1165387534.0,Stub,35347497.0
Fabakary Jatta,1248653384.0,Start,3289542.0
Fatou Sanyang Kinteh,1247250306.0,Start,67225682.0
Friedrich Johannes Frommann,1093387022.0,Start,66108652.0
Friedrich von Gentz,1248790750.0,C,2143613.0
Georg Fein,1222221753.0,Start,31265616.0
Georg von Blumenthal,1243051498.0,C,15139131.0
Gerhard Besier,1248500772.0,C,23435274.0
Gert Haller,1068252041.0,Stub,27109263.0
Günter Gaus,1246337794.0,GA,61340295.0
Heinrich Fleißner,1069865479.0,Start,35273677.0
Hermann Heller (legal scholar),1244979496.0,C,2172451.0
Ida Reteno Assonouet,1152970577.0,Stub,66148785.0
Ignatz Bubis,1191575496.0,C,612566.0
Jean-Hilaire Aubame,1239996953.0,GA,1248243.0
Johann Christian von Boyneburg,1249921858.0,Stub,34279224.0
John Ehret,1237258272.0,Start,40897765.0
Joseph Henry Joof,1243508400.0,Stub,36231155.0
Karl Theodor Bayrhoffer,1137678089.0,C,5173010.0
Kunda Kamara,1244830178.0,Stub,70416683.0
Lamin Saine,1137915624.0,Start,53413808.0
Lee White (conservationist),1186832805.0,Stub,72175435.0
Lena Arnoldt,1228301192.0,Start,75392531.0
Ludwig Hassenpflug,1226116184.0,C,1302855.0
Mai Fatty,1151066074.0,Stub,53429944.0
Modou Bamba Gaye,1151065994.0,Stub,53436248.0
Momodou Sabally,1243625627.0,Start,62140105.0
Muhammed Magassy,1151065996.0,Start,53890038.0
Otto Ballerstedt,1189113633.0,C,42119920.0
Otto Beck,1226154964.0,Start,45268834.0
Pap Cheyassin Secka,1247083871.0,C,36231001.0
Paul Fugger von Kirchberg und Weißenhorn,1226181306.0,Stub,29343651.0
Rudolf Bahro,1246514462.0,C,440245.0
Shqiprim Arifi,1245996635.0,Start,67248941.0
Torben Braga,1248547868.0,Start,77382621.0
Werner E. Ablaß,1242018201.0,Start,36177058.0
Winfried Fockenberg,1225418442.0,Stub,76989633.0
Wolf-Michael Catenhusen,1239972537.0,Start,76621647.0
Adolf Pilar von Pilchau,1237840723.0,Start,3567423.0
Armin Mohler,1245358961.0,GA,10775216.0
Bernd Hüttemann,1230379647.0,Start,33735316.0
Caio Koch-Weser,1215567546.0,C,22466849.0
Carl Otto von Madai,1240634849.0,Stub,15873918.0
Charles Lavy,1226204581.0,Stub,70208378.0
Christian Theodor Overbeck,1240259800.0,Stub,66092213.0
Christoph Ernst von Houwald,1241312980.0,Start,1682241.0
Dieter Kunzelmann,1231353179.0,C,27082532.0
Dietrich Heinrich Ludwig von Ompteda,1242565618.0,Start,25280087.0
Eduard von Schele zu Schelenburg,1231553871.0,Stub,43714241.0
Emilie Kiep-Altenloh,1161356025.0,Stub,62274004.0
Ernst Henrici,1239894377.0,B,19495219.0
Ernst Wilhelm von Schlabrendorf,1001280832.0,Stub,53203305.0
Felix Lichnowsky,1226205451.0,Start,20717242.0
Francis Kruse,1226779277.0,Stub,35637650.0
Franka Hitzing,1228300948.0,Start,75392772.0
"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen",1244334799.0,Start,35302688.0
Franz Seraph von Pfistermeister,1231553705.0,Start,32752387.0
Friedrich-Carl Peus,1240004651.0,Stub,30754338.0
Friedrich von Holstein,1234065530.0,C,805102.0
Gottlob Johann Christian Kunth,1233135330.0,Start,44732118.0
Gunter Pleuger,1104322145.0,Stub,4411174.0
H. Busso Peus,1240004707.0,Stub,30754640.0
Hans Paasche,1240891443.0,C,22423679.0
Hermann Schäfer,1221143754.0,C,76618650.0
Herwart von Hohenburg,1247120291.0,Start,20952682.0
Jakob Heller,1154908966.0,Stub,34560524.0
Johan Rantzau,1240776519.0,Start,3062050.0
Johann Ludwig Klüber,1242565581.0,Stub,36817590.0
Joseph Hillebrand,1220777049.0,Start,28730982.0
Joseph Musiol,1173064538.0,Start,25862088.0
Karl Ledderhose,1240898056.0,GA,73363852.0
Ludwig von Lützow (politician),1239513332.0,Stub,10537736.0
Marianne Laqueur,1241574430.0,C,69806273.0
Martin Horn (politician),1143929714.0,Start,61571451.0
Max Montgelas,1226211497.0,Start,9743492.0
Max von Oppenheim,1240981396.0,FA,5666250.0
Mike Schubert,1210860457.0,C,76159674.0
Moritz Rittinghausen,1144503312.0,B,52696076.0
Moriz Lieber,1222045087.0,Start,8303718.0
Nela Riehl,1242962207.0,Stub,77121715.0
Paul Schiemann,1234101505.0,C,13472726.0
Prince Richard of Hesse,1240804152.0,GA,77399339.0
Rudolf Hilf,1065378015.0,Start,52742626.0
Theodor Olshausen,1242256661.0,Start,29551586.0
Tobias Köck,1222073597.0,Start,65806088.0
Walter von Saint Paul-Illaire,1227931073.0,C,67843278.0
Werner Knieper,1188787560.0,Start,73573336.0
Wolfgang Müller von Königswinter,1223428429.0,C,909703.0
"Adam, Count of Schwarzenberg",1243650424.0,C,14514815.0
Adelheid Tröscher,1222297199.0,Start,76324389.0
Agyen Kokobo,1187316535.0,Start,37053679.0
Alcibiades Diamandi,1225731455.0,C,3028558.0
Alexis Liatis,1118203952.0,Stub,71792787.0
Anna Strohsahl,1235511227.0,B,52904238.0
Antonis Fosteridis,1226111002.0,GA,75844027.0
Ashok-Alexander Sridharan,1177480035.0,C,63668146.0
Asimakis Fotilas,1238412906.0,Start,16553291.0
Bertram von Sturm,1146695614.0,Start,34397265.0
Christos Daralexis,1083450519.0,Stub,14369985.0
Curt Wach,1227609154.0,Start,74567249.0
Despina Chatzivassiliou-Tsovilis,1246159519.0,Start,66914786.0
Eustathios Lagakos,1118204107.0,Stub,71792538.0
Failos Kranidiotis,1156045704.0,Start,57628923.0
Friedrich Gustav Carl Ulrich Franz von Schnehen,971361950.0,Stub,19246223.0
Georgios Drys,1205444933.0,Stub,67887983.0
Georgios Exintaris,1122203734.0,Stub,71792361.0
Georgios Kourtoglou,1161584075.0,Stub,51303997.0
Gerhard Stahl,1237391547.0,C,32865142.0
Giorgos Katiforis,1221278854.0,Stub,70541292.0
Heinrich Alois von Reigersberg,1228879346.0,Start,76497369.0
Heinrich Sudermann,1226369269.0,Stub,14077268.0
Heinrich Voelter,1130505690.0,Start,28264422.0
Hellmuth Weiss,1244017494.0,Stub,67025581.0
Henry Ernest of Stolberg-Wernigerode,1230350617.0,Start,32732968.0
Hermann Wittich,1226380770.0,Stub,41569376.0
Hugo Wesendonck,1226378603.0,Start,66862454.0
Ioannis Dimopoulos,1119564390.0,Stub,72146573.0
Ioannis Gryparis (1848-1922),1118204026.0,Stub,71792321.0
Ioannis Malachias,1232322174.0,Stub,71351663.0
J. Nee Amahtey Hyde,1244174684.0,GA,77627834.0
"Joachim, Count of Schönburg-Glauchau",1235919925.0,C,23412245.0
Karl von Starck,1236241537.0,Stub,28959366.0
Ludwig Georg Winter,1062661561.0,Stub,66315652.0
Matthaios Kofidis,1216081687.0,B,42801042.0
Nikolaos Makris,1163124965.0,Stub,10949909.0
Ofusu Kwabi,1103370473.0,Stub,37053878.0
Paul Spiegel,1249590782.0,C,612374.0
Peter Schott,1158805969.0,Start,24165446.0
Ruth Weckenmann,1243240587.0,Start,76431481.0
Sefis Anastasakos,1232348830.0,Stub,39600644.0
Sofoklis Avraam Choudaverdoglou-Theodotos,1232322281.0,Start,51304304.0
Spyridon Galinos,1177420715.0,Stub,64033054.0
Stanislaw Trabalski,1238513656.0,C,43618174.0
Stavros Karampelas,1164966747.0,Stub,49854329.0
Theophilos Kamberidis,1204621612.0,C,71756523.0
Veit Ludwig von Seckendorff,1228470873.0,C,390588.0
Wolfgang Templin,1233839679.0,Start,40585929.0
Aldana Sandoval,1016735357.0,Start,51604906.0
Alketas Panagoulias,1247604735.0,C,5942616.0
Anestis Vlahos,1249587277.0,Stub,68554556.0
Anni Podimata,1157530218.0,Stub,72451600.0
Avraham Rakanti,1226946571.0,Stub,22935873.0
Carlos Castillo Medrano,1015536139.0,Stub,39588823.0
Christos Xanthopoulos-Palamas,1118204132.0,Stub,71792459.0
Edwin Escobar Hill,1102909542.0,Start,58098910.0
Estuardo Galdámez,1177403953.0,Stub,63339569.0
Eugenia Tsoumani-Spentza,1232437700.0,Stub,66105502.0
Fotini Dekazou Stefanopoulou,1188372971.0,Stub,68991041.0
Fotis Perlikos,1242765206.0,Start,13254940.0
Francis Alexis,1242252016.0,Start,30716166.0
Georgios Romeos,1240228353.0,Stub,73159910.0
Georgios Tertsetis,1234384469.0,Start,34630775.0
Giannis Theonas,1194465925.0,Stub,68715763.0
Haris Romas,1247440581.0,Start,16320450.0
Harold Caballeros,1230133462.0,C,29080852.0
